fid,fid_2,calle_numero,codigo_postal,colonia,alcaldia,sup_terreno,sup_construccion,anio_construccion,instal_esp,valor_unitario_suelo,valor_suelo,cve_vus,subsidio,uso_suelo_raw,clasificacion_viabilidad,ratio_construccion_terreno,valor_m2_suelo_estimado,presupuesto_max_m2_alcaldia,accessibility_score,risk_score,commercial_confidence_score,score_tamano,score_subutilizacion,score_viabilidad_normativa,score_accesibilidad,score_riesgo,score_validacion_comercial,opportunity_score
1020231.0,1124487.0,LA MESA 11,14420.0,SANTA URSULA XITLA,TLALPAN,2284.03,577.37,1990.0,0,1963.66,4485058.3498,A140131,0.0,,revision manual,0.25278564642320805,1963.6599999999999,17000,0.5,0.8,0.0,0.000425806936610565,0.4382541190595377,0.6,0.5,0.8,0.0,0.36273598519922967
1075021.0,1511543.0,2DA CDA MARGARITAS 13,14500.0,LAS FLORES,TLALPAN,1113.29,281.58,1990.0,0,203.44,226487.7176,A140360,748.3668115048869,,revision manual,0.2529260120902909,203.44,17000,0.5,0.8,0.0,8.989107711483182e-05,0.4379421953549091,0.6,0.5,0.8,0.0,0.3626064172864048
1007589.0,497559.0,BELISARIO DOMINGUEZ 146,14267.0,BARRIO DE CARAMAGUEY,TLALPAN,1557.0,394.0,1986.0,1,2730.9,4252011.3,A140632,0.0,,revision manual,0.25305073859987154,2730.9,17000,0.5,0.8,0.0,0.0002172030558777098,0.43766502533361884,0.6,0.5,0.8,0.0,0.3625764456778993
1069008.0,911239.0,"AVD. FELICIDAD, 45",14710.0,PBO. SANTO TOMAS AJUSCO,TLALPAN,1772.09,448.77,1978.0,1,675.29,1196674.6561,A140930,0.0,,revision manual,0.2532433454282796,675.2900000000001,17000,0.5,0.8,0.0,0.00027891799020893384,0.43723701015937866,0.6,0.5,0.8,0.0,0.3625031856299175
1036863.0,501810.0,5 DE MAYO 28,14400.0,SAN ANDRES TOTOLTEPEC,TLALPAN,1384.09,350.53,1978.0,0,1756.72,2431458.5848,A140832,1383.22,,revision manual,0.25325665238532175,1756.72,17000,0.5,0.8,0.0,0.00016759066434294783,0.4372074391437295,0.6,0.5,0.8,0.0,0.3624750059616145
1049878.0,952398.0,"CALZ. ARENAL, 134",14610.0,ARENAL TEPEPAN,TLALPAN,18781.27,4801.71,2010.0,1,3961.68,74405381.7336,A140073,0.0,,revision manual,0.2556648192587615,3961.6800000000003,17000,0.5,0.8,0.0,0.005159295630861541,0.43185595720275227,0.6,0.5,0.8,0.0,0.3624030505667228
1034224.0,494395.0,CLAVEL 2,14650.0,SAN PEDRO MARTIR,TLALPAN,905.0,230.0,1999.0,0,1563.66,1415112.3,A140912,656.9212076558,,revision manual,0.2541436464088398,1563.66,17000,0.5,0.8,0.0,3.012724024723848e-05,0.4352363413136894,0.6,0.5,0.8,0.0,0.36205329371078737
1054641.0,1125199.0,PROLONGACION ABASOLO NUM 305 CASA 24,14646.0,VALLE ESCONDIDO,TLALPAN,999.0,254.0,1997.0,0,2178.62,2176441.38,A141022,0.0,,revision manual,0.25425425425425424,2178.62,17000,0.5,0.8,0.0,5.7098293420956736e-05,0.4349905461016572,0.6,0.5,0.8,0.0,0.36200952887901566
1046572.0,501320.0,"AVD. SAN FERNANDO, 86",14080.0,BELISARIO DOMINGUEZ SECCION XVI,TLALPAN,42906.27,11144.29,2009.0,1,2658.42,114062886.2934,A140533,0.0,,revision manual,0.25973569830236937,2658.4200000000005,17000,0.5,0.8,0.0,0.012081387735286572,0.4228095593280681,0.6,0.5,0.8,0.0,0.36197818941267096
1041381.0,481668.0,INDUSTRIA 23,14050.0,TORIELLO GUERRA,TLALPAN,2144.67,545.85,1966.0,0,2862.09,6138238.5603,A140983,0.0,,revision manual,0.25451468058022914,2862.0899999999997,17000,0.5,0.8,0.0,0.0003858209156500397,0.43441182093282416,0.6,0.5,0.8,0.0,0.36195952836969486
1062238.0,175465.0,CORTIJA STA. CECILIA 35,14400.0,SAN ANDRES TOTOLTEPEC,TLALPAN,8634.0,2205.13,1977.0,0,1756.72,15167520.48,A140832,0.0,,revision manual,0.2554007412555015,1756.72,17000,0.5,0.8,0.0,0.002247779048541583,0.4324427972099967,0.6,0.5,0.8,0.0,0.36193811525170766
997299.0,1454145.0,CHICOASEN MZ 19 LT 29,14239.0,LOS ENCINOS,TLALPAN,805.0,205.0,2003.0,0,1385.5,1115327.5,A140582,1649.6990570583,,revision manual,0.2546583850931677,1385.5,17000,0.5,0.8,0.0,1.434630487963737e-06,0.43409247757073854,0.6,0.5,0.8,0.0,0.36181878244024535
1071226.0,960131.0,"CARRETERA FEDERAL MEXICO-CUERNAVACA, 8070",14400.0,PUEBLO SAN ANDRES TOTOLTEPEC,TLALPAN,4648.48,1187.36,1975.0,1,1756.72,8166077.7856,A140832,7746.85,,revision manual,0.25542973186934226,1756.7200000000003,17000,0.5,0.8,0.0,0.0011042293480637364,0.4323783736236839,0.6,0.5,0.8,0.0,0.36169652059434954
1073026.0,1468517.0,VEREDA DEL COLIBRI S N,14476.0,S ANDRES TOTOLTEPEC,TLALPAN,2137.5,546.12,1998.0,0,381.5,815456.25,A141159,0.0,,revision manual,0.2554947368421053,381.5,17000,0.5,0.8,0.0,0.00038376365553029966,0.43223391812865497,0.6,0.5,0.8,0.0,0.3615235363568371
1065935.0,910842.0,ABASOLO 22,14700.0,SANTO TOMAS AJUSCO,TLALPAN,1278.99,326.66,1965.0,0,675.29,863689.1571,A140930,718.772780886905,,revision manual,0.255404655235772,675.29,17000,0.5,0.8,0.0,0.0001374347314859501,0.43243409947606226,0.6,0.5,0.8,0.0,0.36151430684150965
1071223.0,1470020.0,PRIV MIRAVALLE NUM 5 BIS,14400.0,LA PALMA,TLALPAN,3911.0,1001.0,2003.0,0,1756.72,6870531.92,A140832,0.0,,revision manual,0.2559447711582715,1756.72,17000,0.5,0.8,0.0,0.0008926270896110372,0.43123384187050773,0.6,0.5,0.8,0.0,0.36142529379202376
1059610.0,1117304.0,CDA EL MIRADOR 1,14643.0,FUENTES DE TEPEPAN,TLALPAN,1158.0,296.0,1984.0,0,1938.36,2244620.88,A140402,0.0,,revision manual,0.2556131260794473,1938.36,17000,0.5,0.8,0.0,0.00010271954293820358,0.43197083093456157,0.6,0.5,0.8,0.0,0.36141471009549997
1036672.0,501851.0,5 DE MAYO 33 A1,14400.0,SAN ANDRES TOTOLTEPEC,TLALPAN,1272.81,325.37,1993.0,0,1756.72,2235970.7832,A140832,0.0,,revision manual,0.2556312411121849,1756.72,17000,0.5,0.8,0.0,0.00013566152820282688,0.4319305753062558,0.6,0.5,0.8,0.0,0.36141324736689173
1034211.0,502593.0,"CL. DILIGENCIAS, 365 FRACC.2",14650.0,PUEBLO SAN PEDRO MARTIR,TLALPAN,1800.02,460.76,1968.0,1,1563.66,2814619.2732,A140912,0.0,,revision manual,0.25597493361184875,1563.66,17000,0.5,0.8,0.0,0.00028693183611469927,0.43116681419589165,0.6,0.5,0.8,0.0,0.3612907492064013
1007490.0,495362.0,JOAQUIN ROMO 155,14267.0,MIGUEL HIDALGO,TLALPAN,1266.0,324.0,1968.0,0,2730.9,3457319.4,A140632,0.0,,revision manual,0.2559241706161137,2730.9,17000,0.5,0.8,0.0,0.0001337075614782203,0.4312796208530806,0.6,0.5,0.8,0.0,0.3612826656829118
1067869.0,910662.0,REVOLUCIANARIO DEL AJUSCO 14,14710.0,SAN MIGUEL AJUSCO,TLALPAN,1177.55,301.59,1984.0,0,639.35,752866.5925,A140870,615.8152923350567,,revision manual,0.25611651309923145,639.35,17000,0.5,0.8,0.0,0.00010832894814614178,0.43085219311281897,0.6,0.5,0.8,0.0,0.361192104412193
1062091.0,1468616.0,PRIV EL CORRAL LT 1,14400.0,TLALPUENTE,TLALPAN,1954.2,501.22,1995.0,0,1756.72,3432982.224,A140832,0.0,,revision manual,0.2564834714972879,1756.72,17000,0.5,0.8,0.0,0.00033117010184154907,0.43003673000602693,0.6,0.5,0.8,0.0,0.36107358002157375
1061670.0,1124394.0,"CL. ACARINO, 15",14460.0,TLALPUENTE,TLALPAN,1842.45,472.95,2006.0,1,908.74,1674308.013,A140971,2917.87,,revision manual,0.25669624684523323,908.74,17000,0.5,0.8,0.0,0.00029910611043555956,0.42956389589948174,0.6,0.5,0.8,0.0,0.3609726004019835
1069006.0,911251.0,AV CEDRO 38,14710.0,SANTO TOMAS AJUSCO,TLALPAN,1199.58,307.87,1984.0,0,675.29,810064.3782,A140930,658.2080186851529,,revision manual,0.2566481601893996,675.2900000000001,17000,0.5,0.8,0.0,0.00011464993007611,0.42967075513466757,0.6,0.5,0.8,0.0,0.36095708101294877
1062464.0,960276.0,"PROL. MORELOS SUR, 5",14400.0,PUEBLO SAN ANDRES TOTOLTEPEC,TLALPAN,809.25,207.8,1999.0,1,1756.72,1421625.66,A140832,651.6736206939095,,revision manual,0.2567809700339821,1756.7199999999998,17000,0.5,0.8,0.0,2.6540664027329135e-06,0.42937562214670644,0.6,0.5,0.8,0.0,0.3608756552426219
1065552.0,1510964.0,"PROL. GUADALUPE VICTORIA, 24-A",14700.0,PUEBLO SAN MIGUEL AJUSCO,TLALPAN,1130.8,290.48,1997.0,1,675.29,763617.932,A140930,718.9557640233937,,revision manual,0.2568800848956491,675.2900000000001,17000,0.5,0.8,0.0,9.491515308368083e-05,0.4291553668985575,0.6,0.5,0.8,0.0,0.36085005641032825
1075026.0,1511532.0,AV DE LAS MARGARITAS S/N,14500.0,SAN MIGUEL TOPILEJO,TLALPAN,1397.0,359.0,1998.0,0,203.44,284205.68,A140360,780.8782380080248,,revision manual,0.25697924123120974,203.44,17000,0.5,0.8,0.0,0.00017129488026287022,0.4289350194862006,0.6,0.5,0.8,0.0,0.3608212628732927
1015870.0,485581.0,SAN MARCOS 147,14000.0,TLALPAN,TLALPAN,874.18,224.62,1976.0,0,2968.76,2595230.6168,A140154,0.0,,revision manual,0.2569493696950285,2968.76,17000,0.5,0.8,0.0,2.128417791942999e-05,0.4290014006777144,0.6,0.5,0.8,0.0,0.3608045369711268
1075761.0,911598.0,MORELOS 92,14500.0,SAN MIGUEL TOPILEJO,TLALPAN,1074.0,276.0,2000.0,0,648.41,696392.34,A140880,1732.397803000706,,revision manual,0.2569832402234637,648.41,17000,0.5,0.8,0.0,7.86177507404128e-05,0.4289261328367474,0.6,0.5,0.8,0.0,0.3608009501174976
1063764.0,1468967.0,CDA REFORMA 4,14490.0,SAN MIGUEL XICALCO,TLALPAN,1201.11,308.7,2005.0,0,297.89,357798.6579,A141099,793.726492102139,,revision manual,0.2570122636561181,297.89000000000004,17000,0.5,0.8,0.0,0.0001150889270054269,0.4288616363197375,0.6,0.5,0.8,0.0,0.3607953450493486
987781.0,1507787.0,F C DE CUERNAVACA 18,14100.0,SANTO TOMAS AJUSCO,TLALPAN,2400.0,618.0,1995.0,0,1105.97,2654328.0,A140901,0.0,,revision manual,0.2575,1105.97,17000,0.5,0.8,0.0,0.00045908175614839587,0.4277777777777778,0.6,0.5,0.8,0.0,0.36064737190678525
1071746.0,1468242.0,"CL. VEREDA COLIBRI, 179",14479.0,VIVEROS COATECTLAN,TLALPAN,958.13,246.67,1989.0,1,381.5,365526.595,A141159,1139.3531384220403,,revision manual,0.25744940665671673,381.5,17000,0.5,0.8,0.0,4.537162381234115e-05,0.42789020742951844,0.6,0.5,0.8,0.0,0.36058711581066616
1068149.0,910210.0,"CL. MELCHOR OCAMPO, S/N",14710.0,PBO. SANTO TOMAS AJUSCO,TLALPAN,940.5,242.13,2010.0,1,639.35,601308.675,A140870,873.3430802997034,,revision manual,0.2574481658692185,639.35,17000,0.5,0.8,0.0,4.031311671178101e-05,0.4278929647350701,0.6,0.5,0.8,0.0,0.3605866555703564
1020783.0,950723.0,ALGIBE 33,14420.0,EL CONVENTO,TLALPAN,1296.37,334.04,1976.0,0,1963.66,2545629.9142,A140131,0.0,,revision manual,0.25767334942956105,1963.66,17000,0.5,0.8,0.0,0.00014242150706211202,0.42739255682319766,0.6,0.5,0.8,0.0,0.360506995666052
1033779.0,178312.0,"CARRETERA FEDERAL MEXICO-CUERNAVACA, 5813",14650.0,PUEBLO SAN PEDRO MARTIR,TLALPAN,3293.71,850.0,1976.0,1,1563.66,5150242.5786,A140912,0.0,,revision manual,0.2580676501574213,1563.6599999999999,17000,0.5,0.8,0.0,0.0007155104788280102,0.42651633298350833,0.6,0.5,0.8,0.0,0.36044636869246727
1068141.0,910194.0,R CORONA 10,14710.0,SAN MIGUEL AJUSCO,TLALPAN,2736.94,706.45,1991.0,0,639.35,1749862.589,A140870,0.0,,revision manual,0.2581167289016201,639.3499999999999,17000,0.5,0.8,0.0,0.0005557586354712962,0.4264072691075109,0.6,0.5,0.8,0.0,0.3603926055485965
1055084.0,494824.0,CDA CLAVEL NORTE 6,14650.0,SAN PEDRO MARTIR,TLALPAN,1374.64,354.69,1980.0,0,1563.66,2149469.5824,A140912,0.0,,revision manual,0.2580239189896991,1563.66,17000,0.5,0.8,0.0,0.0001648792127206964,0.4266135133562242,0.6,0.5,0.8,0.0,0.360355678513789
1065553.0,1510886.0,PRIV PEDRO MA ANAYA S/N,14700.0,SAN MIGUEL AJUSCO,TLALPAN,1137.51,293.47,1980.0,0,675.29,768149.1279,A140930,650.9285022424336,,revision manual,0.2579933363223181,675.29,17000,0.5,0.8,0.0,9.684042719852818e-05,0.4266814748392932,0.6,0.5,0.8,0.0,0.36035566305329836
1063035.0,1124354.0,AIRE PURO 6,14460.0,TLALPUENTE,TLALPAN,2664.0,688.0,2009.0,1,908.74,2420883.36,A140971,0.0,,revision manual,0.25825825825825827,908.7399999999999,17000,0.5,0.8,0.0,0.0005348302459128812,0.4260927594260927,0.6,0.5,0.8,0.0,0.36032551793440115
1046452.0,482806.0,MORELOS 126,14080.0,TLALPAN,TLALPAN,1104.0,285.0,1993.0,0,2658.42,2934895.68,A140533,0.0,,revision manual,0.25815217391304346,2658.42,17000,0.5,0.8,0.0,8.722553366819521e-05,0.42632850241545894,0.6,0.5,0.8,0.0,0.36028314558982544
1053162.0,493280.0,DEL ROSAL 44 DEPTO 5,14630.0,SAN PEDRO MARTIR,TLALPAN,879.0,227.0,1969.0,0,2178.25,1914681.75,A141202,947.4,,revision manual,0.2582480091012514,2178.25,17000,0.5,0.8,0.0,2.2667161709827046e-05,0.42611553533055246,0.6,0.5,0.8,0.0,0.36022764049845246
1064418.0,1469188.0,RIVERO S/N,14480.0,MAGDALENA PETLACALCO,TLALPAN,1539.0,398.0,2009.0,1,672.87,,A140610,0.0,,revision manual,0.2586094866796621,,17000,0.5,0.8,0.0,0.00021203838612104034,0.42531225182297316,0.6,0.5,0.8,0.0,0.36010485804181885
1036592.0,502197.0,16 DE SEPTIEMBRE NO. 40,14400.0,SAN ANDRES TOTOLTEPEC,TLALPAN,924.0,239.0,1994.0,0,1756.72,1623209.28,A140832,739.14284618924,,revision manual,0.25865800865800864,1756.72,17000,0.5,0.8,0.0,3.557883610150068e-05,0.42520442520442525,0.6,0.5,0.8,0.0,0.3600480008081054
1071070.0,1120650.0,CARR FEDERAL A CUERNAVACA 8886,14476.0,SAN MIGUEL XICALCO,TLALPAN,1179.0,305.0,2009.0,1,381.5,449788.5,A141159,647.5130296522356,,revision manual,0.2586938083121289,381.5,17000,0.5,0.8,0.0,0.00010874499098765127,0.42512487041749136,0.6,0.5,0.8,0.0,0.36004672308169583
1039169.0,859675.0,SAN JUAN BOSCO 24,14370.0,LAZARO CARDENAS,TLALPAN,39960.25,10543.29,1960.0,1,2303.9,92064419.975,A140863,0.0,,revision manual,0.2638444454176338,2303.8999999999996,17000,0.5,0.8,0.0,0.011236097713256387,0.413679010183036,0.6,0.5,0.8,0.0,0.3599830215792585
1015949.0,485040.0,JOJUTLA 7,14000.0,CENTRO DE TLALPAN,TLALPAN,1042.43,269.94,1994.0,0,2968.76,3094724.4868,A140154,0.0,,revision manual,0.25895263950577013,2968.7599999999998,17000,0.5,0.8,0.0,6.955949383940977e-05,0.42454968998717746,0.6,0.5,0.8,0.0,0.3599238498962034
1062204.0,962477.0,CHENTITLA 23,14400.0,TLALMILLE,TLALPAN,1317.31,341.2,1982.0,0,297.89,392413.4759,A141099,2303.7710121219307,,revision manual,0.2590126849412819,297.89000000000004,17000,0.5,0.8,0.0,0.00014842973954570416,0.42441625568604024,0.6,0.5,0.8,0.0,0.35991293708511723
1033742.0,1121172.0,FLOR SILVESTRE 30,14659.0,ESTHER ZUNO DE ECHEVERRIA,TLALPAN,27963.0,7342.0,2009.0,1,1489.45,,A140351,0.0,,revision manual,0.2625612416407396,,17000,0.5,0.8,0.0,0.007793773588911798,0.4165305741316898,0.6,0.5,0.8,0.0,0.35986486954412034
1061639.0,1124137.0,ENCINOS S/N,14460.0,TLALMILLE,TLALPAN,957.0,248.0,1988.0,0,908.74,869664.18,A140971,611.840433691186,,revision manual,0.25914315569487983,908.74,17000,0.5,0.8,0.0,4.5047397322061344e-05,0.4241263206780448,0.6,0.5,0.8,0.0,0.3598342736150734
1037323.0,1119788.0,CORREGIDORA 25,14400.0,SAN ANDRES TOTOLTEPEC,TLALPAN,3630.0,942.0,2009.0,1,1756.72,6376893.6,A140832,0.0,,revision manual,0.25950413223140495,1756.7199999999998,17000,0.5,0.8,0.0,0.0008120008561874752,0.4233241505968779,0.6,0.5,0.8,0.0,0.3598272302906131
1007921.0,495315.0,TENANCALCO NO. 24,14267.0,MIGUEL HIDALGO,TLALPAN,810.0,210.0,1994.0,0,2730.9,2212029.0,A140632,0.0,,revision manual,0.25925925925925924,2730.9,17000,0.5,0.8,0.0,2.869260975927474e-06,0.4238683127572017,0.6,0.5,0.8,0.0,0.35977423640363554
1072829.0,948758.0,CARRETERA FEDERAL A CUERNAVACA NO.6881,14490.0,SAN ANDRÉS TOTOLTEPEC,TLALPAN,6944.53,1806.0,1998.0,0,297.89,2068706.0417,A141099,0.0,,revision manual,0.26006079605099264,297.89,17000,0.5,0.8,0.0,0.0017630260144415643,0.422087119886683,0.6,0.5,0.8,0.0,0.35977002918022494
1075202.0,911803.0,TETEQUILLO S N,14500.0,SAN MIGUEL TOPILEJO,TLALPAN,1371.0,356.0,1980.0,0,297.89,408407.19,A141099,912.97521140624,,revision manual,0.25966447848285923,297.89,17000,0.5,0.8,0.0,0.00016383480172545877,0.4229678255936462,0.6,0.5,0.8,0.0,0.35962633207907435
1062596.0,502526.0,PUEBLO NUEVO 8,14400.0,SAN ANDRES TOTOLTEPEC,TLALPAN,1236.0,321.0,1997.0,0,1756.72,2171305.92,A140832,0.0,,revision manual,0.25970873786407767,1756.72,17000,0.5,0.8,0.0,0.00012509977855043787,0.4228694714131608,0.6,0.5,0.8,0.0,0.3595989142383423
987553.0,884682.0,SISAL L2,14100.0,PEDREGAL SAN NICOLAS 1A SECC,TLALPAN,4182.0,1089.0,2009.0,1,1418.21,5930954.22,A140701,0.0,,revision manual,0.26040172166427544,1418.21,17000,0.5,0.8,0.0,0.0009703840620586718,0.42132950741272124,0.6,0.5,0.8,0.0,0.359459978294956
1038568.0,849938.0,SAN JUAN BOSCO 65 HUIPULCO,14370.0,NAN,TLALPAN,1037.43,269.76,1984.0,0,2303.9,2390134.977,A140863,0.0,,revision manual,0.2600271825568954,2303.8999999999996,17000,0.5,0.8,0.0,6.812486335144604e-05,0.42216181654023244,0.6,0.5,0.8,0.0,0.3594459882807168
1067222.0,909469.0,SIN NOMBRE S/N,14710.0,SAN MIGUEL AJUSCO,TLALPAN,992.0,258.0,1984.0,0,639.35,634235.2,A140870,730.85488412974,,revision manual,0.2600806451612903,639.3499999999999,17000,0.5,0.8,0.0,5.50898107378075e-05,0.42204301075268824,0.6,0.5,0.8,0.0,0.35941962011268525
1069010.0,911245.0,CEDRO 20,14710.0,SAN MIGUEL AJUSCO,TLALPAN,1876.92,489.03,1981.0,0,675.29,1267465.3068,A140930,0.0,,revision manual,0.2605491976216354,675.29,17000,0.5,0.8,0.0,0.00030899645301958156,0.4210017830630324,0.6,0.5,0.8,0.0,0.3592621559032104
1068312.0,910078.0,"CL. FC DE CUERNAVACA, 50",14710.0,PBO. SANTO TOMAS AJUSCO,TLALPAN,4644.03,1212.12,1954.0,0,675.29,3136067.0187,A140930,0.0,,revision manual,0.26100606585228775,675.29,17000,0.5,0.8,0.0,0.0011029525269294488,0.41998652032824946,0.6,0.5,0.8,0.0,0.3592178945710358
1004610.0,112781.0,"CMO. A SANTA TERESA, 865",14010.0,PARQUE DEL PEDREGAL,TLALPAN,806.0,210.03,2018.0,1,8950.61,7214191.66,A140494,0.0,,revision manual,0.26058312655086846,8950.61,17000,0.5,0.8,0.0,1.7215565855564845e-06,0.4209263854425146,0.6,0.5,0.8,0.0,0.3591856213998201
1044910.0,861170.0,CALZADA DE LAS BRUJAS 13 CASA 18,14300.0,NUEVA ORIENTAL COAPA,TLALPAN,1381.0,360.0,1983.0,0,4585.6,6332713.6,A141057,0.0,,revision manual,0.2606806661839247,4585.599999999999,17000,0.5,0.8,0.0,0.00016670406270138626,0.42070963070238954,0.6,0.5,0.8,0.0,0.3591752669530182
1035871.0,1124261.0,"CL. LOS MADROÑOS, 146",14460.0,TLALPUENTE,TLALPAN,928.84,242.25,2016.0,1,908.74,844074.0616,A140971,759.5478217592783,,revision manual,0.2608091813444727,908.74,17000,0.5,0.8,0.0,3.6967558413849585e-05,0.4204240414567274,0.6,0.5,0.8,0.0,0.35909220180302825
1034811.0,947149.0,CARRET. FED. A CUERNAVACA 6342,14400.0,SAN ANDRES TOT.,TLALPAN,1189.0,311.0,1970.0,0,1756.72,2088740.08,A140832,0.0,,revision manual,0.26156433978132887,1756.72,17000,0.5,0.8,0.0,0.00011161425196357875,0.418745911597047,0.6,0.5,0.8,0.0,0.35877150516980216
1036513.0,502353.0,5 DE FEBRERO 37 D PROV,14400.0,SAN ANDRES TOTOLTEPEC,TLALPAN,1047.35,274.4,1977.0,0,1756.72,1839900.692,A140832,0.0,,revision manual,0.26199455769322577,1756.7200000000003,17000,0.5,0.8,0.0,7.097117023956605e-05,0.41778987179283167,0.6,0.5,0.8,0.0,0.35857216859261426
1064955.0,948343.0,CDA. DEL OLVIDO 5,14490.0,SAN MIGUEL XICALCO,TLALPAN,4770.35,1252.41,1984.0,0,532.84,2541833.294,A140890,0.0,,revision manual,0.26254048445082645,532.84,17000,0.5,0.8,0.0,0.0011391970315773649,0.4165767012203857,0.6,0.5,0.8,0.0,0.3585431796503926
1063227.0,962480.0,"CMO. A LA MAGDALENA, 25",14400.0,Z.FEDER. ZONA RUSTICA,TLALPAN,2451.36,643.38,2009.0,1,297.89,730235.6304,A141099,0.0,,revision manual,0.26245839044448793,297.89,17000,0.5,0.8,0.0,0.00047381828052075944,0.4167591323455824,0.6,0.5,0.8,0.0,0.3584465901252207
1072720.0,960485.0,"2A CDA TIJUAMALOAPAN, 70",14400.0,PUEBLO SAN ANDRES TOTOLTEPEC,TLALPAN,1138.53,298.65,2009.0,1,297.89,339156.7017,A141099,1004.0935329340776,,revision manual,0.2623119285394324,297.89,17000,0.5,0.8,0.0,9.713309181807278e-05,0.41708460324570573,0.6,0.5,0.8,0.0,0.3584363472675048
1041390.0,481915.0,SAN FERNANDO 2,14050.0,TORIELLO GUERRA,TLALPAN,8622.0,2270.0,2009.0,1,2862.09,24676939.98,A140983,0.0,,revision manual,0.26327998144282067,2862.09,17000,0.5,0.8,0.0,0.0022443359353704704,0.4149333745715097,0.6,0.5,0.8,0.0,0.35843554210137607
1033954.0,958331.0,CALLE CLAVEL SUR 2,14650.0,SAN PEDRO MARTIR,TLALPAN,2067.64,542.78,1999.0,0,1563.66,3233085.9624,A140912,0.0,,revision manual,0.26251184925809135,1563.66,17000,0.5,0.8,0.0,0.0003637189983524703,0.41664033498201924,0.6,0.5,0.8,0.0,0.3584008107960744
1064407.0,1469244.0,RIVERO 7,14480.0,MAGDALENA PETLACALCO,TLALPAN,1246.41,327.14,1981.0,0,672.87,838671.8967,A140610,744.3305534727687,,revision manual,0.26246580178271994,672.87,17000,0.5,0.8,0.0,0.0001280866792263784,0.41674266270506677,0.6,0.5,0.8,0.0,0.35837414987685867
1023424.0,1373493.0,CDA AHUEHUETES LOTE 292 9 MANZANA 25,14250.0,MIRADOR PANORAMICO,TLALPAN,2411.94,633.61,1986.0,0,1010.54,2437361.8476,A140021,0.0,,revision manual,0.2626972478585703,1010.54,17000,0.5,0.8,0.0,0.0004625076537536533,0.41622833809206605,0.6,0.5,0.8,0.0,0.35833816914916394
1002452.0,879441.0,AV DEL BOSQUE S N Y CALLE PARAJE,14730.0,LOMAS DE CUILOTEPEC,TLALPAN,1530.0,402.0,1994.0,0,920.71,1408686.3,A140111,0.0,,revision manual,0.2627450980392157,920.71,17000,0.5,0.8,0.0,0.00020945605124270562,0.4161220043572985,0.6,0.5,0.8,0.0,0.3582662920817083
1064553.0,1469442.0,CDA DEL TRABAJO 7,14480.0,MAGDALENA PETLACALCO,TLALPAN,1552.0,408.0,2009.0,1,672.87,1044294.24,A140610,0.0,,revision manual,0.26288659793814434,672.87,17000,0.5,0.8,0.0,0.00021576842538974608,0.415807560137457,0.6,0.5,0.8,0.0,0.35820466571256937
1008002.0,483566.0,"CL. INDEPENDENCIA, 62",14000.0,TLALPAN,TLALPAN,1009.88,265.54,1977.0,0,2968.76,2998091.3488,A140154,0.0,,revision manual,0.2629421317384244,2968.7599999999998,17000,0.5,0.8,0.0,6.022004936276583e-05,0.41568415169239026,0.6,0.5,0.8,0.0,0.35814887434835063
1056355.0,1115236.0,"2A CDA RIO SAN BUENAVENTURA, 34",14640.0,EJIDOS DE SAN PEDRO MARTIR,TLALPAN,819.0,215.42,1980.0,1,1759.59,1441104.21,A140281,609.7261247025857,,revision manual,0.263028083028083,1759.59,17000,0.5,0.8,0.0,5.451595854262201e-06,0.41549314882648225,0.6,0.5,0.8,0.0,0.35809972008446733
1067388.0,911398.0,MARIANO ESCOBEDO 27,14700.0,SAN MIGUEL AJUSCO,TLALPAN,2491.99,656.06,1990.0,0,639.35,1593253.8065,A140870,0.0,,revision manual,0.2632675090991537,639.35,17000,0.5,0.8,0.0,0.00048547608786595267,0.4149610908907696,0.6,0.5,0.8,0.0,0.35808931339572714
1022665.0,1450985.0,"CL. AMATENANGO, LT-15",14240.0,LOMAS HIDALGO,TLALPAN,926.83,243.92,2007.0,1,1010.54,936598.7882,A140021,0.0,,revision manual,0.26317663433423605,1010.5399999999998,17000,0.5,0.8,0.0,3.639083695768817e-05,0.4151630348128088,0.6,0.5,0.8,0.0,0.35803988512995333
1042856.0,850205.0,ACUEDUCTO 90,14370.0,SAN LORENZO HUIPULCO,TLALPAN,1550.15,408.17,1986.0,0,2303.9,3571390.585,A140863,0.0,,revision manual,0.263310002257846,2303.8999999999996,17000,0.5,0.8,0.0,0.0002152376121091995,0.41486666164923114,0.6,0.5,0.8,0.0,0.3580163798522681
1078303.0,913339.0,TERRENO DENOMINADO XAXALCO,14500.0,SAN MIGUEL TOPILEJO,TLALPAN,1893.51,498.71,1987.0,0,297.89,564057.6939,A141099,604.007440371422,,revision manual,0.26337859319464907,297.89,17000,0.5,0.8,0.0,0.0003137565569786452,0.4147142373452243,0.6,0.5,0.8,0.0,0.3580055987804406
1054574.0,175441.0,"CL. ABASOLO, 471",14643.0,VALLE DE TEPEPAN,TLALPAN,10308.28,2728.87,1992.0,1,2178.62,22457824.9736,A141022,0.0,,revision manual,0.26472602606836443,2178.62,17000,0.5,0.8,0.0,0.0027281736752191687,0.41171994207030127,0.6,0.5,0.8,0.0,0.3578896231491041
